tiplabel,gen,fam,famLabel,famNumLabel,famNumAll,ord,ordNums,ordNumsSelect,cladeOrdNums,ordLabel1,ordLabel2,clade,cladeTarget,cladeCommonAll,cladeCommonSubs,cladeCommonSubs2,cladeCommonSubs2Nums,cladeCombo,higher,genes,samp,PC,harmMeans,medians,means,Count.of.NA,range,variance,stdev,cv,sterror,low95,high95,SciName,Source_upham,ID_upham,extinct?,newSinceMSW3?,IFnew_Category,IFnew_GeoRegion,IFnew_Citation
Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA,Acrobates,ACROBATIDAE,"""""",12,16,DIPROTODONTIA,8,8,NA,DIPROTODONTIA,NA,Diprodontia,Diprodontia,Kangaroos_wombats,NA,NA,NA,Australidelphia,Marsupialia,21,sampled,PC1_Marsupials,0.032038082,0.032122709,0.032329646,0,0.020537355,9.48E-06,0.003079685,0.095258855,3.08E-05,0.026805418,0.038749799,Acrobates_pygmaeus,IUCN,40584,0,0,NA,NA,NA
Addax_nasomaculatus_BOVIDAE_CETARTIODACTYLA,Addax,BOVIDAE,BOVIDAE,"""""",83,CETARTIODACTYLA,21,CETARTIODACTYLA,31,CETARTIODACTYLA,NA,Ruminantia,Ruminantia,Cows_deer_giraffes,Cows_deer_giraffes,Cows_deer_giraffes,10,Ruminantia,Laurasiatheria,4,sampled,PC20_Cetartiodactyla,0.242196345,0.245620171,0.246725446,0,0.22750338,0.001086351,0.032959835,0.133589117,0.000329598,0.184719219,0.314025009,Addax_nasomaculatus,IUCN,512,0,0,NA,NA,NA
Aegialomys_galapagoensis_CRICETIDAE_RODENTIA,Aegialomys,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.233685943,0.233339762,0.237651257,0,0.251498406,0.001013954,0.03184265,0.13398898,0.000318426,0.187110131,0.313079621,Aegialomys_galapagoensis,IUCN,15595,0,0,NA,NA,NA
Aegialomys_xanthaeolus_CRICETIDAE_RODENTIA,Aegialomys,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,4,sampled,PC12_Cricetidae,0.233685943,0.233339762,0.237651257,0,0.251498406,0.001013954,0.03184265,0.13398898,0.000318426,0.187110131,0.313079621,Aegialomys_xanthaeolus,IUCN,15616,0,0,NA,NA,NA
Aepeomys_lugens_CRICETIDAE_RODENTIA,Aepeomys,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,1,sampled,PC12_Cricetidae,0.119917771,0.125708489,0.125685491,0,0.212078367,0.000742842,0.027255123,0.216851781,0.000272551,0.07746535,0.190130537,Aepeomys_lugens,IUCN,548,0,0,NA,NA,NA
Aepeomys_reigi_CRICETIDAE_RODENTIA,Aepeomys,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC12_Cricetidae,0.119917771,0.125708489,0.125685491,0,0.212078367,0.000742842,0.027255123,0.216851781,0.000272551,0.07746535,0.190130537,Aepeomys_reigi,IUCN,136484,0,0,NA,NA,NA
Aepyceros_melampus_BOVIDAE_CETARTIODACTYLA,Aepyceros,BOVIDAE,BOVIDAE,"""""",83,CETARTIODACTYLA,21,CETARTIODACTYLA,31,CETARTIODACTYLA,NA,Ruminantia,Ruminantia,Cows_deer_giraffes,Cows_deer_giraffes,Cows_deer_giraffes,10,Ruminantia,Laurasiatheria,1,sampled,PC20_Cetartiodactyla,0.078487224,0.078721145,0.079315994,0,0.060058046,6.74E-05,0.008206869,0.103470541,8.21E-05,0.065153916,0.096414585,Aepyceros_melampus,IUCN,550,0,0,NA,NA,NA
Aepyprymnus_rufescens_POTOROIDAE_DIPROTODONTIA,Aepyprymnus,POTOROIDAE,POTOROIDAE,"""""",21,DIPROTODONTIA,8,8,NA,DIPROTODONTIA,NA,Diprodontia,Diprodontia,Kangaroos_wombats,NA,NA,NA,Australidelphia,Marsupialia,27,sampled,PC1_Marsupials,0.106146323,0.110094279,0.112260146,0,0.152126057,0.000697822,0.02641632,0.235313431,0.000264163,0.071975638,0.163555148,Aepyprymnus_rufescens,IUCN,40558,0,0,NA,NA,NA
Aeretes_melanopterus_SCIURIDAE_RODENTIA,Aeretes,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,1,sampled,PC13_SquirrelRelated,0.188367792,0.188630943,0.192380041,0,0.223697286,0.000831396,0.028833936,0.149880079,0.000288339,0.146732951,0.259618745,Aeretes_melanopterus,IUCN,555,0,0,NA,NA,NA
Aeromys_tephromelas_SCIURIDAE_RODENTIA,Aeromys,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,1,sampled,PC13_SquirrelRelated,0.14888077,0.152556522,0.155011354,0,0.253383805,0.001020522,0.031945611,0.206085622,0.000319456,0.101990497,0.233935361,Aeromys_tephromelas,IUCN,556,0,0,NA,NA,NA
Aeromys_thomasi_SCIURIDAE_RODENTIA,Aeromys,SCIURIDAE,SCIURIDAE,"""""",146,RODENTIA,27,RODENTIA,39,RODENTIA,NA,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,Squirrel-related,18,Squirrel-related,Euarchontoglires,0,imputed,PC13_SquirrelRelated,0.14888077,0.152556522,0.155011354,0,0.253383805,0.001020522,0.031945611,0.206085622,0.000319456,0.101990497,0.233935361,Aeromys_thomasi,IUCN,557,0,0,NA,NA,NA
Aethalops_aequalis_PTEROPODIDAE_CHIROPTERA,Aethalops,PTEROPODIDAE,PTEROPODIDAE,"""""",89,CHIROPTERA,22,CHIROPTERA,32,CHIROPTERA,NA,Yinpterochiroptera,Yinpterochiroptera,Yinpterochiroptera,Yinpterochiroptera,Yinpterochiroptera,11,Yinpterochiroptera,Laurasiatheria,2,sampled,PC19_Yinpterochiroptera,0.12389045,0.121660339,0.127710909,0,0.194897472,0.000597364,0.024441026,0.191377751,0.00024441,0.096866602,0.194589447,Aethalops_aequalis,IUCN,136541,0,0,NA,NA,NA
Aethalops_alecto_PTEROPODIDAE_CHIROPTERA,Aethalops,PTEROPODIDAE,PTEROPODIDAE,"""""",89,CHIROPTERA,22,CHIROPTERA,32,CHIROPTERA,NA,Yinpterochiroptera,Yinpterochiroptera,Yinpterochiroptera,Yinpterochiroptera,Yinpterochiroptera,11,Yinpterochiroptera,Laurasiatheria,6,sampled,PC19_Yinpterochiroptera,0.12389045,0.121660339,0.127710909,0,0.194897472,0.000597364,0.024441026,0.191377751,0.00024441,0.096866602,0.194589447,Aethalops_alecto,IUCN,565,0,0,NA,NA,NA
Aethomys_bocagei_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.195038698,0.21597779,0.22003605,0,0.448613017,0.005110589,0.071488381,0.324893948,0.000714884,0.095114941,0.368589648,Aethomys_bocagei,IUCN,568,0,0,NA,NA,NA
Aethomys_chrysophilus_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,3,sampled,PC11_Muridae,0.223471714,0.225782942,0.235223215,0,0.355570156,0.002974387,0.05453794,0.231856112,0.000545379,0.15300861,0.35832708,Aethomys_chrysophilus,IUCN,569,0,0,NA,NA,NA
Aethomys_granti_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.189180044,0.209459043,0.214628745,0,0.443798799,0.005184928,0.072006444,0.33549301,0.000720064,0.093328641,0.36541452,Aethomys_granti,IUCN,570,0,0,NA,NA,NA
Aethomys_hindei_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.194338711,0.214810355,0.219460759,0,0.455165758,0.00512598,0.071595952,0.326235782,0.00071596,0.095778239,0.366963577,Aethomys_hindei,IUCN,571,0,0,NA,NA,NA
Aethomys_ineptus_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,1,sampled,PC11_Muridae,0.222216113,0.224409179,0.233693534,0,0.346331694,0.002907879,0.053924753,0.23074987,0.000539248,0.152529857,0.356940478,Aethomys_ineptus,IUCN,44990,0,0,NA,NA,NA
Aethomys_kaiseri_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,1,sampled,PC11_Muridae,0.146609014,0.160070834,0.166830176,0,0.394569141,0.003744144,0.061189412,0.366776644,0.000611894,0.086196246,0.30688721,Aethomys_kaiseri,IUCN,572,0,0,NA,NA,NA
Aethomys_namaquensis_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,4,sampled,PC11_Muridae,0.117073312,0.131381143,0.137654582,0,0.315923039,0.003100243,0.055679827,0.404489453,0.000556798,0.065680407,0.263146007,Aethomys_namaquensis,IUCN,573,0,0,NA,NA,NA
Aethomys_nyikae_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.194090691,0.216561869,0.21934851,0,0.443023048,0.005092481,0.07136162,0.325334417,0.000713616,0.095271203,0.365023545,Aethomys_nyikae,IUCN,574,0,0,NA,NA,NA
Aethomys_silindensis_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.194757853,0.216151179,0.219139266,0,0.45246559,0.004840981,0.069577158,0.317502015,0.000695772,0.092998605,0.36138635,Aethomys_silindensis,IUCN,567,0,0,NA,NA,NA
Aethomys_stannarius_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.193751808,0.212697505,0.217957857,0,0.460403875,0.004972815,0.07051819,0.323540481,0.000705182,0.096498482,0.366584096,Aethomys_stannarius,IUCN,575,0,0,NA,NA,NA
Aethomys_thomasi_MURIDAE_RODENTIA,Aethomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.190393538,0.212652337,0.215598557,0,0.425627237,0.005000481,0.070714078,0.327989571,0.000707141,0.092837422,0.360911844,Aethomys_thomasi,IUCN,576,0,0,NA,NA,NA
Ailuropoda_melanoleuca_URSIDAE_CARNIVORA,Ailuropoda,URSIDAE,URSIDAE,"""""",52,CARNIVORA,19,CARNIVORA,27,CARNIVORA,NA,Caniformes,Caniformes,Dog-related,Dog-related,Dog-related,6,Caniformes,Laurasiatheria,30,sampled,PC22_Carnivora,0.083441744,0.084147485,0.084498672,0,0.068575434,9.11E-05,0.009546361,0.112976464,9.55E-05,0.067855051,0.104626468,Ailuropoda_melanoleuca,IUCN,712,0,0,NA,NA,NA
Ailurops_melanotis_PHALANGERIDAE_DIPROTODONTIA,Ailurops,PHALANGERIDAE,PHALANGERIDAE,"""""",15,DIPROTODONTIA,8,8,NA,DIPROTODONTIA,NA,Diprodontia,Diprodontia,Kangaroos_wombats,NA,NA,NA,Australidelphia,Marsupialia,0,imputed,PC1_Marsupials,0.104386852,0.106866793,0.107017295,0,0.112047226,0.000276671,0.016633422,0.155427416,0.000166334,0.076034687,0.140241855,Ailurops_melanotis,IUCN,136218,0,0,NA,NA,NA
Ailurops_ursinus_PHALANGERIDAE_DIPROTODONTIA,Ailurops,PHALANGERIDAE,PHALANGERIDAE,"""""",15,DIPROTODONTIA,8,8,NA,DIPROTODONTIA,NA,Diprodontia,Diprodontia,Kangaroos_wombats,NA,NA,NA,Australidelphia,Marsupialia,9,sampled,PC1_Marsupials,0.104386852,0.106866793,0.107017295,0,0.112047226,0.000276671,0.016633422,0.155427416,0.000166334,0.076034687,0.140241855,Ailurops_ursinus,IUCN,40637,0,0,NA,NA,NA
Ailurus_fulgens_AILURIDAE_CARNIVORA,Ailurus,AILURIDAE,"""""",33,57,CARNIVORA,19,CARNIVORA,27,CARNIVORA,NA,Caniformes,Caniformes,Dog-related,Dog-related,Dog-related,6,Caniformes,Laurasiatheria,25,sampled,PC22_Carnivora,0.041972819,0.04235813,0.042289612,0,0.023847663,1.33E-05,0.003651781,0.086351735,3.65E-05,0.035495595,0.049461188,Ailurus_fulgens,IUCN,714,0,0,NA,NA,NA
Akodon_aerosus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,5,sampled,PC12_Cricetidae,0.281337069,0.278519435,0.288419849,0,0.411634709,0.002539068,0.050389163,0.174707682,0.000503892,0.22255213,0.438299573,Akodon_aerosus,IUCN,723,0,0,NA,NA,NA
Akodon_affinis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,1,sampled,PC12_Cricetidae,0.308008175,0.306358486,0.315442867,0,0.445795014,0.002752543,0.05246468,0.166320707,0.000524647,0.241194926,0.463911008,Akodon_affinis,IUCN,724,0,0,NA,NA,NA
Akodon_albiventer_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.255844622,0.253661357,0.26288867,0,0.453188724,0.002393404,0.048922423,0.186095594,0.000489224,0.200761355,0.409409236,Akodon_albiventer,IUCN,725,0,0,NA,NA,NA
Akodon_aliquantulus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC12_Cricetidae,0.190823834,0.211210485,0.260066807,0,0.791795571,0.021915608,0.148039211,0.569235317,0.001480392,0.082257712,0.609592343,Akodon_aliquantulus,IUCN,136432,0,0,NA,NA,NA
Akodon_azarae_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.320995027,0.318313292,0.328864073,0,0.632272451,0.003210717,0.056663193,0.172299736,0.000566632,0.254379057,0.489117974,Akodon_azarae,IUCN,726,0,0,NA,NA,NA
Akodon_bogotensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC12_Cricetidae,0.168584207,0.192064979,0.245967275,0,0.816223855,0.023305778,0.1526623,0.620661022,0.001526623,0.052293759,0.612375379,Akodon_bogotensis,IUCN,727,0,0,NA,NA,NA
Akodon_boliviensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,5,sampled,PC12_Cricetidae,0.497467418,0.499208101,0.504203547,0,0.467412085,0.003543293,0.059525565,0.1180586,0.000595256,0.404399815,0.635997384,Akodon_boliviensis,IUCN,728,0,0,NA,NA,NA
Akodon_budini_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,1,sampled,PC12_Cricetidae,0.327661102,0.324840128,0.334276891,0,0.379291653,0.00247875,0.049787045,0.148939537,0.00049787,0.261883293,0.456748608,Akodon_budini,IUCN,729,0,0,NA,NA,NA
Akodon_cursor_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,5,sampled,PC12_Cricetidae,0.277194439,0.274223216,0.284433275,0,0.442600531,0.00257212,0.050716068,0.178305678,0.000507161,0.22002925,0.438074843,Akodon_cursor,IUCN,730,0,0,NA,NA,NA
Akodon_dayi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.339468578,0.339751358,0.346966647,0,0.556802903,0.002933459,0.05416142,0.156099788,0.000541614,0.264706327,0.480067193,Akodon_dayi,IUCN,731,0,0,NA,NA,NA
Akodon_dolores_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,3,sampled,PC12_Cricetidae,0.499837906,0.497751132,0.506313147,0,0.471211828,0.003565678,0.059713302,0.11793749,0.000597133,0.413537712,0.64899297,Akodon_dolores,IUCN,732,0,0,NA,NA,NA
Akodon_fumeus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.453112388,0.453426141,0.460925695,0,0.425737134,0.003798776,0.061634214,0.133718329,0.000616342,0.358755428,0.603341848,Akodon_fumeus,IUCN,733,0,0,NA,NA,NA
Akodon_iniscatus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,3,sampled,PC12_Cricetidae,0.252504961,0.250462145,0.25875622,0,0.454315518,0.002067455,0.045469272,0.175722432,0.000454693,0.201224288,0.392134879,Akodon_iniscatus,IUCN,736,0,0,NA,NA,NA
Akodon_josemariarguedasi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC12_Cricetidae,0.194729701,0.21232462,0.272114692,0,0.801432745,0.024587325,0.15680346,0.576240329,0.001568035,0.081463113,0.610961084,Akodon_josemariarguedasi,newSp,100000005,0,1,deNovo,Peru,"Jiménez,__C.F.,__Pacheco,__V.__&__Vivas,__D.__2013.__An__introduction__to__the__systematics__of__Akodon__orophilus__Osgood,__1913__(Rodentia:__Cricetidae)__with__the__description__of__a__new__species.__Zootaxa__3669__(3):__223–242."
Akodon_juninensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.333229488,0.331326233,0.341594063,0,0.54421884,0.003309018,0.057524064,0.1683989,0.000575241,0.258398725,0.499796717,Akodon_juninensis,IUCN,737,0,0,NA,NA,NA
Akodon_kofordi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,5,sampled,PC12_Cricetidae,0.452971289,0.452897651,0.46091332,0,0.471071999,0.003900222,0.062451756,0.135495663,0.000624518,0.358642545,0.609212727,Akodon_kofordi,IUCN,739,0,0,NA,NA,NA
Akodon_latebricola_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,1,sampled,PC12_Cricetidae,0.074107416,0.071573612,0.077763937,0,0.171540756,0.00043299,0.020808415,0.267584383,0.000208084,0.058752725,0.138058163,Akodon_latebricola,IUCN,741,0,0,NA,NA,NA
Akodon_leucolimnaeus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC12_Cricetidae,0.188732275,0.204192217,0.256649459,0,0.811180795,0.02229923,0.149329268,0.581841352,0.001493293,0.080089708,0.616553319,Akodon_leucolimnaeus,IUCN,136729,0,0,NA,NA,NA
Akodon_lindberghi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,1,sampled,PC12_Cricetidae,0.245403424,0.242684214,0.252365937,0,0.377269721,0.002234833,0.047274018,0.187323292,0.00047274,0.192991447,0.393810446,Akodon_lindberghi,IUCN,742,0,0,NA,NA,NA
Akodon_lutescens_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,4,sampled,PC12_Cricetidae,0.417186478,0.417398159,0.425166514,0,0.544210479,0.003788659,0.06155208,0.144771702,0.000615521,0.332857205,0.571994973,Akodon_lutescens,IUCN,753,0,0,NA,NA,NA
Akodon_mimus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,6,sampled,PC12_Cricetidae,0.1652736,0.160566397,0.171649403,0,0.336422388,0.001584763,0.039809085,0.231920903,0.000398091,0.131915248,0.293877368,Akodon_mimus,IUCN,746,0,0,NA,NA,NA
Akodon_molinae_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,1,sampled,PC12_Cricetidae,0.499769497,0.49776601,0.506106478,0,0.435968339,0.003446493,0.058706838,0.11599701,0.000587068,0.41373698,0.64746183,Akodon_molinae,IUCN,747,0,0,NA,NA,NA
Akodon_mollis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.434099623,0.434373231,0.441451495,0,0.431811661,0.003439558,0.058647744,0.132852068,0.000586477,0.346706042,0.578959758,Akodon_mollis,IUCN,748,0,0,NA,NA,NA
Akodon_montensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,6,sampled,PC12_Cricetidae,0.350343326,0.350333122,0.357486206,0,0.454684277,0.002923194,0.054066572,0.151241001,0.000540666,0.276536991,0.493766512,Akodon_montensis,IUCN,136197,0,0,NA,NA,NA
Akodon_mystax_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC12_Cricetidae,0.460646092,0.460222489,0.467874997,0,0.528678178,0.003662086,0.06051517,0.129340465,0.000605152,0.371357038,0.614248133,Akodon_mystax,IUCN,136260,0,0,NA,NA,NA
Akodon_neocenus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,CRICETIDAE,"""""",157,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC12_Cricetidae,0.187292778,0.213009391,0.260028623,0,0.760750078,0.022234515,0.149112424,0.573446196,0.001491124,0.075167991,0.622023446,Akodon_neocenus,IUCN,749,0,0,NA,NA,NA
