Order,Family,Genus,Species,Binomial name,Extinct or extant,Island endemicity: Strict definition,IslandEndemic_strict,Island endemicity: Classical definition,IslandEndemic_classic,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,anderseni,Artibeus_anderseni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,aztecus,Artibeus_aztecus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,cinereus,Artibeus_cinereus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,concolor,Artibeus_concolor,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,fimbriatus,Artibeus_fimbriatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,fraterculus,Artibeus_fraterculus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,glaucus,Artibeus_glaucus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,gnomus,Artibeus_gnomus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,hirsutus,Artibeus_hirsutus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,inopinatus,Artibeus_inopinatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,jamaicensis,Artibeus_jamaicensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,lituratus,Artibeus_lituratus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,obscurus,Artibeus_obscurus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,phaeotis,Artibeus_phaeotis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,planirostris,Artibeus_planirostris,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,rosenbergii,Artibeus_rosenbergii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,toltecus,Artibeus_toltecus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Artibeus,watsoni,Artibeus_watsoni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Carollia,brevicauda,Carollia_brevicauda,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Carollia,castanea,Carollia_castanea,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Carollia,manu,Carollia_manu,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Carollia,perspicillata,Carollia_perspicillata,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Carollia,sowelli,Carollia_sowelli,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Carollia,subrufa,Carollia_subrufa,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Centurio,senex,Centurio_senex,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,doriae,Chiroderma_doriae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,salvini,Chiroderma_salvini,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,trinitatum,Chiroderma_trinitatum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,villosum,Chiroderma_villosum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Choeroniscus,godmani,Choeroniscus_godmani,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Choeroniscus,minor,Choeroniscus_minor,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Choeroniscus,periosus,Choeroniscus_periosus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Choeronycteris,mexicana,Choeronycteris_mexicana,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Chrotopterus,auritus,Chrotopterus_auritus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Desmodus,draculae,Desmodus_draculae,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Desmodus,rotundus,Desmodus_rotundus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Desmodus,stocki,Desmodus_stocki,Extinct,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Diaemus,youngi,Diaemus_youngi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Diphylla,ecaudata,Diphylla_ecaudata,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Ectophylla,alba,Ectophylla_alba,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Enchisthenes,hartii,Enchisthenes_hartii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,commissarisi,Glossophaga_commissarisi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,leachii,Glossophaga_leachii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,longirostris,Glossophaga_longirostris,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,morenoi,Glossophaga_morenoi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,soricina,Glossophaga_soricina,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,behnii,Glyphonycteris_behnii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,daviesi,Glyphonycteris_daviesi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,sylvestris,Glyphonycteris_sylvestris,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Hylonycteris,underwoodi,Hylonycteris_underwoodi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lampronycteris,brachyotis,Lampronycteris_brachyotis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Leptonycteris,curasoae,Leptonycteris_curasoae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Leptonycteris,nivalis,Leptonycteris_nivalis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Leptonycteris,yerbabuenae,Leptonycteris_yerbabuenae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lichonycteris,obscura,Lichonycteris_obscura,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lionycteris,spurrelli,Lionycteris_spurrelli,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,bokermanni,Lonchophylla_bokermanni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,chocoana,Lonchophylla_chocoana,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,concava,Lonchophylla_concava,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,dekeyseri,Lonchophylla_dekeyseri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,handleyi,Lonchophylla_handleyi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,hesperia,Lonchophylla_hesperia,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,mordax,Lonchophylla_mordax,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,orcesi,Lonchophylla_orcesi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,robusta,Lonchophylla_robusta,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,thomasi,Lonchophylla_thomasi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,aurita,Lonchorhina_aurita,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,fernandezi,Lonchorhina_fernandezi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,inusitata,Lonchorhina_inusitata,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,marinkellei,Lonchorhina_marinkellei,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,orinocensis,Lonchorhina_orinocensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,aequatorialis,Lophostoma_aequatorialis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,brasiliense,Lophostoma_brasiliense,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,carrikeri,Lophostoma_carrikeri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,evotis,Lophostoma_evotis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,schulzi,Lophostoma_schulzi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,silvicolum,Lophostoma_silvicolum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,yasuni,Lophostoma_yasuni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Macrophyllum,macrophyllum,Macrophyllum_macrophyllum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Macrotus,californicus,Macrotus_californicus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Macrotus,waterhousii,Macrotus_waterhousii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Mesophylla,macconnelli,Mesophylla_macconnelli,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,brosseti,Micronycteris_brosseti,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,hirsuta,Micronycteris_hirsuta,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,matses,Micronycteris_matses,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,megalotis,Micronycteris_megalotis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,microtis,Micronycteris_microtis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,minuta,Micronycteris_minuta,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,sanborni,Micronycteris_sanborni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,schmidtorum,Micronycteris_schmidtorum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Mimon,bennettii,Mimon_bennettii,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Mimon,cozumelae,Mimon_cozumelae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Mimon,crenulatum,Mimon_crenulatum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Mimon,koepckeae,Mimon_koepckeae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Musonycteris,harrisoni,Musonycteris_harrisoni,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Neonycteris,pusilla,Neonycteris_pusilla,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Phylloderma,stenops,Phylloderma_stenops,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,discolor,Phyllostomus_discolor,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,elongatus,Phyllostomus_elongatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,hastatus,Phyllostomus_hastatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,latifolius,Phyllostomus_latifolius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platalina,genovensium,Platalina_genovensium,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,albericoi,Platyrrhinus_albericoi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,aurarius,Platyrrhinus_aurarius,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,brachycephalus,Platyrrhinus_brachycephalus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,chocoensis,Platyrrhinus_chocoensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,dorsalis,Platyrrhinus_dorsalis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,helleri,Platyrrhinus_helleri,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,infuscus,Platyrrhinus_infuscus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,ismaeli,Platyrrhinus_ismaeli,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,lineatus,Platyrrhinus_lineatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,masu,Platyrrhinus_masu,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,matapalensis,Platyrrhinus_matapalensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,nigellus,Platyrrhinus_nigellus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,recifinus,Platyrrhinus_recifinus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,umbratus,Platyrrhinus_umbratus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,vittatus,Platyrrhinus_vittatus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Pygoderma,bilabiatum,Pygoderma_bilabiatum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,alethina,Rhinophylla_alethina,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,fischerae,Rhinophylla_fischerae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,pumilio,Rhinophylla_pumilio,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Scleronycteris,ega,Scleronycteris_ega,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sphaeronycteris,toxophyllum,Sphaeronycteris_toxophyllum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,aratathomasi,Sturnira_aratathomasi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,bidens,Sturnira_bidens,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,bogotensis,Sturnira_bogotensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,erythromos,Sturnira_erythromos,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,lilium,Sturnira_lilium,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,ludovici,Sturnira_ludovici,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,luisi,Sturnira_luisi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,magna,Sturnira_magna,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,mistratensis,Sturnira_mistratensis,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,mordax,Sturnira_mordax,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,nana,Sturnira_nana,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,oporaphilum,Sturnira_oporaphilum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,sorianoi,Sturnira_sorianoi,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,tildae,Sturnira_tildae,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Tonatia,bidens,Tonatia_bidens,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Tonatia,saurophila,Tonatia_saurophila,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Trachops,cirrhosus,Trachops_cirrhosus,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Trinycteris,nicefori,Trinycteris_nicefori,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Uroderma,bilobatum,Uroderma_bilobatum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Uroderma,magnirostrum,Uroderma_magnirostrum,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Vampyressa,bidens,Vampyressa_bidens,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Vampyressa,brocki,Vampyressa_brocki,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Vampyressa,melissa,Vampyressa_melissa,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
CHIROPTERA,PHYLLOSTOMIDAE,Vampyressa,nymphaea,Vampyressa_nymphaea,Extant,Not endemic to strictly defined islands,0,Not endemic to classically defined islands,0,,,,,,,,,,,
